R 53000990899000 
R 02000170123000
R 21000050034000 
R 56000130091000 
R 56000140096003 
R 76000990575900 
R 18000290196000 
R 40000070052000 
R 40000330332000 
R 73000990532000 
R 71002991550000 
R 29000990519000 
R 47000300201001 
R 18000990293000 
R 02000990717000 
R 74000990404000 
R 76000990597000 
R 76000990174001 
R 72000150023000 
R 06000100063002 
R 69000990080001 
R 55000140108002 
R 71003991265000 
R 36000990313000 
R 82000990255000 
R 72000990348001 
R 32000990603000 
R 14000340251800 
R 14000350265002 
R 67000990060000 
R 46000990866000 
R 46000990867000 
R 46000990868000 
R 46000990873000 
R 14000990633000 
R 16000991023000 
R 17000991329004 
R 17000991520000 
R 35000100082000 
R 60000350272002 
R 63000990113000 
R 04000120083000 
R 04000140100000 
R 39000170143001 
R 45000050031002 
R 47000160111001 
R 41000990262001 
R 69000990049000 
R 29000990269000 
R 63000990036000 
R 40000030015000 
R 40000070049003 
R 73000990369001 
R 35000040039002 
R 11000130087001 
R 74000990083000 
R 37000990842000 
R 47000210140005 
R 56000350262018 
R 36000260190000 
R 72000990321000 
R 36000260190001 
R 19000310229004 
R 20000010002069 
R 31000170107000 
R 71002991490000 
R 37000320183008 
R 37000990914000 
R 72000990334000 
R 43000010001001 
R 14000990548000 
R 14000990584000 
R 46000320124001 
R 46000330126010 
R 03000230167900 
R 73000080009000 
R 55000990465000 
R 76000990444000 
R 32000310206004 
R 25000990439001 
R 73000990170000 
R 20000290171001 
R 71004990429000 
R 71002990314000 
R 71001990642000 
R 60000230210002 
R 60000250222001 
R 60000350272004 
R 72000230088001 
R 15000290224001 
R 15000310248001 
R 67000990103002 
R 53000990925000 
R 40000140120002 
R 16000340193000 
R 17000990605000 
R 30000350225007 
R 13000160096003 
R 78000990107000 
R 79000990065000 
R 79000990066000 
R 53000320250006 
R 25000300186005 
R 71001990196000 
R 31000270180001 
R 02000320252001
R 57000010009005 
R 05000340190000 
R 71003991321000 
R 71002990762005 
R 71002990820000 
R 13000360230001 
R 63000990529000 
R 64000280003008 
R 71001990286002 
R 17000991487000 
R 17000200282000 
R 59000220132000 
R 80000990057001 
R 47000340227002 
R 73000080033000 
R 25000990482000 
R 73000990188000 
R 68000990051000 
R 81000990044000 
R 47000290199002 
R 42000260226001 
R 71003500130000 
R 17000240316000 
R 72000990169000 
R 75000990080000 
R 75000990114000 
R 60000360275000 
R 55000990296000 
R 55000990383000 
R 18000040025001 
R 18000140092000 
R 55000990574000 
R 52000300215006 
R 73000990493000 
R 73000990505000 
R 27000200131000 
R 17000270349004 
R 14000360276000 
R 25000250152000 
R 17000070092000 
R 17000360414001 
R 17000991481000 
R 17000991097000 
R 77000990750001 
R 71003990956000 
R 71001990119000 
R 71002991024000 
R 32000070053010 
R 32000170126000 
R 58000280200000 
R 11000240165001 
R 11000350244000 
R 43000360281000 
R 71004990280000 
R 76000990667000 
R 59000090056001 
R 74000990504000 
R 53000990438000 
R 35000190179001 
R 47000030022000 
R 28000170122000 
R 28000190136004 
R 28000190141001 
R 17000210285001 
R 71002990684001 
R 71003991268000 
R 16000140080002 
R 16000160089000 
R 29000990407000 
R 29000990509000 
R 71003990416000 
R 71003990518000 
R 36000990300000 
R 71003990920000 
R 63000500004006 
R 76000990189000 
R 56000150108005 
R 14000140113000 
R 76000990156000 
R 75000220148001 
R 71003991336000 
R 71002990391000 
R 75000990479000 
R 75000990537000 
R 75000990538000 
R 75000990539000 
R 75000990540000 
R 75000990541000 
R 75000990542000 
R 75000990543000 
R 20000310184006 
R 76000990166000 
R 53000220133036 
R 53000320252003 
R 75000990304000 
R 05000020012003 
R 40000070047008 
R 51000120106005 
R 73000990180000 
R 35000010004002 
R 35000040039001 
R 32000210154007 
R 63000990489000 
R 56000340254000 
R 37000190104001 
R 32000210154002 
R 39000270232001 
R 74000990516000 
R 74000990540000 
R 02000990635000 
R 15000030027003 
R 29000990641000 
R 71004990102000 
R 82000990104000 
R 07000170112000 
R 07000200135000 
R 07000280181000 
R 40000070049001 
R 46000990436000 
R 46000990505000 
R 71002500111000 
R 03000060030000 
R 03000140088003 
R 03000190139000 
R 39000300252000 
R 57000010009006 
R 37000340195001 
R 63000990248000 
R 71003991119000 
R 47000210138013 
R 51000200154016 
R 77000140007027 
R 47000300202019 
R 41000090077000 
R 10000110074000 
R 10000280189000 
R 10000280192001 
R 10000290194000 
R 10000300200000 
R 10000300202000 
R 14000250197003 
R 67000990081001 
R 76000270056001 
R 16000320183014 
R 56000220170001 
R 16000240139021 
R 16000250140001 
R 07000290192000 
R 74000990541000 
R 75000220148000 
R 76000990295000 
R 68000990020000 
R 34000230153000 
R 17000991530000 
R 57000160102000 
R 51000120106019 
R 71002990159000 
R 60000320256001 
R 60000340268000 
R 20000010002070 
R 20000130078001 
R 75000500029000 
R 30000010003000 
R 30000050030005 
R 63000990176000 
R 21000340234006 
R 43000200151002 
R 10000300202002 
R 18000350239003 
R 60000160141000 
R 78000170010001 
R 08000270206002 
R 53000130074007 
R 20000990588000 
R 38000990558000 
R 27000100064001 
R 47000300202000 
R 47000300202013 
R 23000150105000 
R 10000040027005 
R 71001990224000 
R 50000230159003 
R 76000990439001 
R 72000140005000 
R 79000990041000 
R 71004990327000 
R 73000990417000 
R 23000140098000 
R 77000991102000 
R 77000991420000 
R 46000990726000 
R 46000990750000 
R 46000990751000 
R 46000990752000 
R 46000990753000 
R 46000990754000 
R 46000990755000 
R 51000120107021 
R 37000990901000 
R 37000990912000 
R 37000990913000 
R 71001990942000 
R 71003991337000 
R 37000991360000 
R 20000990969000 
R 21000050033000 
R 40000290290002 
R 43000030018000 
R 60000120105002 
R 11000360257000 
R 76000990238000 
R 56000990461000 
R 83000990096000 
R 24000190156001 
R 20000220120001 
R 20000240132000 
R 66000120033000 
R 20000210109008 
R 11000240162900 
R 11000240165000 
R 52000110055002 
R 52000130073000 
R 52000170114000 
R 52000230156003 
R 75000500003002 
R 77000150004000 
R 71003991132000 
R 77000990858000 
R 47000140097002 
R 56000060034003 
R 46000990438000 
R 66000120043000 
R 29000040028000 
R 51000320238003 
R 23000210162000 
R 22000030030001 
R 45000100061000 
R 57000990408000 
R 57000990450000 
R 71003991149000 
R 76000990831001 
R 77000990543000 
R 77000992003000 
R 72000990131000 
R 26000110067000 
R 04000200140001 
R 04000270203000 
R 76000990094000 
R 06000060035012 
R 82000990209000 
R 82000990242000 
R 82000990243000 
R 82000990244000 
R 82000990245000 
R 82000990249000 
R 82000990250000 
R 82000990251000 
R 82000990252000 
R 82000990253000 
R 82000990254000 
R 03000180120001 
R 28000160120002 
R 28000170121000 
R 32000020010003 
R 55000310218002 
R 69000990008000 
R 69000990008001 
R 71001990134000 
R 71003990892000 
R 76000990525000 
R 76000990618000 
R 25000310198006 
R 25000990439000 
R 73000990299000 
R 20000990449000 
R 14000990635000 
R 15000030027000 
R 57000020016001 
R 57000120077000 
R 73000990270000 
R 17000070099000 
R 63000990328000 
R 71004990176000 
R 28000350274004 
R 71002500044014 
R 03000990589000 
R 51000990438000 
R 38000250184000 
R 38000270202003 
R 72000990378000 
R 71002990333001 
R 72000990315001 
R 81000300012000 
R 71001990302000 
R 76000270070000 
R 63000990144001 
R 73000990361000 
R 48000330220000 
R 20000310184000 
R 17000240318002 
R 20000200105007 
R 20000210109004 
R 27000010006003 
R 18000190129900 
R 18000200133000 
R 18000210138000 
R 18000280191000 
R 18000280191002 
R 14000990631001 
R 62000220178001 
R 20000990946000 
R 20000990961000 
R 74000110013000 
R 14000990585000 
R 75000990117002 
R 47000030023000 
R 17000250321001 
R 22000990578000 
R 22000990664000 
R 31000190122002 
R 31000200135000 
R 06000280204002 
R 39000280241001 
R 28000160120000 
R 17000990883000 
R 71003990605000 
R 63000990226000 
R 76000260031001 
R 76000990483000 
R 80000320015000 
R 56000990616000 
R 76000990534000 
R 18000290194001 
R 17000070094002 
R 39000180146000 
R 39000290248000 
R 74000990102000 
R 74000990312000 
R 74000990313000 
R 74000990314000 
R 76000990536000 
R 32000040036005 
R 66000120044000 
R 76000990633001 
R 40000990368000 
R 73000990506000 
R 71002990489000 
R 71003990521000 
R 22000070056000 
R 28000100075003 
R 71001990438000 
R 72000990186000 
R 74000990111000 
R 72000990221003 
R 16000990843000 
R 74000990115000 
R 65000990021000 
R 63000990316000 
R 71003990983003 
R 40000170158002 
R 37000990473000 
R 78000990076000 
R 60000260227004 
R 79000310184001 
R 35000990680000 
R 56000140096004 
R 73000990061000 
R 23000990278000 
R 23000990279000 
R 23000990280000 
R 04000360264000 
R 55000310215001 
R 26000220134001 
R 03000160108001 
R 32000990567000 
R 60000270229001 
R 31000200135001 
R 10000040027003 
R 71002991425000 
R 40000090077011 
R 05000250143000 
R 83000990055000 
R 16000030015900 
R 05000070042000 
R 46000990874000 
R 20000030012004 
R 16000110066000 
R 43000160128002 
R 03000300227004 
R 43000080072001 
R 72000990288000 
R 72000990291000 
R 15000100099000 
R 62000010007000 
R 71001990427000 
R 04000140100001 
R 33000240154003 
R 70000990323001 
R 51000300221002 
R 68000500005000 
R 39000200166000 
R 80000990061000 
R 57000120077003 
R 77000140006000 
R 16000090052002 
R 14000030030002 
R 40000330326000 
R 06000120086003 
R 52000990714001 
R 71003990709001 
R 72000990247000 
R 02000990383000 
R 35000050046001 
R 58000990543000 
R 53000140082004 
R 71003990858000 
R 72000990178000 
R 49000030017003 
R 79000990064000 
R 46000040026000 
R 48000290193000 
R 14000190154005 
R 40000010002002 
R 02000990868000 
R 37000300162000 
R 35000010001001 
R 38000990654000 
R 70000990331000 
R 71001990908000 
R 71001990929000 
R 71001990930000 
R 71001990941000 
R 55000240171002 
R 55000250182000 
R 70000280231018 
R 76000990434000 
R 30000290184000 
R 51000120107036 
R 52000230159001 
R 77000990576001 
R 46000330126002 
R 13000260170001 
R 73000170043013 
R 71003990429000 
R 16000990608000 
R 71001990154001 
R 71001990397000 
R 71001990845000 
R 19000250190001 
R 53000340263002 
R 53000990309001 
R 53000990437000 
R 71004990373000 
R 04000260193000 
R 29000040027001 
R 29000040027006 
R 32000990476000 
R 53000100056010 
R 53000130072000 
R 53000130072009 
R 53000130073000 
R 53000990481000 
R 53000990831000 
R 53000990833000 
R 53000990834000 
R 53000990843000 
R 53000990844000 
R 53000990845000 
R 53000990846000 
R 53000990849000 
R 71003500184001 
R 37000991381000 
R 20000160093003 
R 20000210109001 
R 20000240133001 
R 20000280169000 
