1174686,2127 Montgall Ave,Jackson,MO,64127,NSWLOPSTOR,UNAPPROVED STORAGE,2017033152,Open,3/24/2017,,1465,48-32 C.O.,48,10/20/2020,39.08566,-94.55061,15568,3,East,28,Washington Wheatley,"2127 Montgall Ave MO 64127  (39.08566, -94.55061)"
1174686,2127 Montgall Ave,Jackson,MO,64127,NSWLTRASH,"LITTER, TRASH, REFUSE, AND RUBBISH",2017033152,Open,3/24/2017,3/15/2018,1465,48-25 C.O.,48,10/20/2020,39.08566,-94.55061,15568,3,East,28,Washington Wheatley,"2127 Montgall Ave MO 64127  (39.08566, -94.55061)"
1174686,2127 Montgall Ave,Jackson,MO,64127,NSWLWEED,RANK WEEDS OR UNATTENDED GROWTH,2017033152,Open,3/24/2017,,1465,48-30 C.O.,48,10/20/2020,39.08566,-94.55061,15568,3,East,28,Washington Wheatley,"2127 Montgall Ave MO 64127  (39.08566, -94.55061)"
1174707,7003 Spruce Ave,Jackson,MO,64132,NSEAVES03,SOFFIT BOARDS (EAVES) ARE LOOSE/MISSING,2017033422,Open,3/27/2017,,1462,56-133 C.O.,56,3/10/2021,38.99889,-94.53661,4510,5,Metro,125,Foxtown East,"7003 Spruce Ave MO 64132  (38.99889, -94.53661)"
1174707,7003 Spruce Ave,Jackson,MO,64132,NSEXTWAL04,EXTERIOR SURFACE MATERIAL NOT PROTECTED,2017033422,Open,3/27/2017,3/8/2018,1462,56-132 (C) C.O.,56,3/10/2021,38.99889,-94.53661,4510,5,Metro,125,Foxtown East,"7003 Spruce Ave MO 64132  (38.99889, -94.53661)"
1174707,7003 Spruce Ave,Jackson,MO,64132,NSEXTWAL05,PAINTING NEEDED ON EXTERIOR WALL TRIM,2017033422,Open,3/27/2017,,1462,56-132 (B) C.O.,56,3/10/2021,38.99889,-94.53661,4510,5,Metro,125,Foxtown East,"7003 Spruce Ave MO 64132  (38.99889, -94.53661)"
1174707,7003 Spruce Ave,Jackson,MO,64132,NSWLOPSTOR,UNAPPROVED STORAGE,2017033422,Open,3/27/2017,,1462,48-32 C.O.,48,3/10/2021,38.99889,-94.53661,4510,5,Metro,125,Foxtown East,"7003 Spruce Ave MO 64132  (38.99889, -94.53661)"
1174707,7003 Spruce Ave,Jackson,MO,64132,NSWLVEH02,UNLICENSED VEHICLE,2017033422,Open,3/27/2017,,1462,48-27 C.O.,48,3/10/2021,38.99889,-94.53661,4510,5,Metro,125,Foxtown East,"7003 Spruce Ave MO 64132  (38.99889, -94.53661)"
1174707,7003 Spruce Ave,Jackson,MO,64132,NSWLVEH03,"WRECKED, DAMAGED, OR DISABLED VEHICLE",2017033422,Open,3/27/2017,,1462,48-27 C.O.,48,3/10/2021,38.99889,-94.53661,4510,5,Metro,125,Foxtown East,"7003 Spruce Ave MO 64132  (38.99889, -94.53661)"
1174726,6303 E 103rd St,Jackson,MO,64134,NSFENCE01,ALL FENCES AND RET. WALLS KEPT IN REPAIR,2017033506,Open,3/27/2017,,1462,56-114 C.O.,56,12/4/2019,38.93732,-94.51735,58895,6,South,162,Fairlane,"6303 E 103rd St MO 64134  (38.93732, -94.51735)"
1174726,6303 E 103rd St,Jackson,MO,64134,NSWLLIMBS,LIMBS AND BRUSH,2017033506,Open,3/27/2017,10/23/2015,1462,48-25 C.O.,48,12/4/2019,38.93732,-94.51735,58895,6,South,162,Fairlane,"6303 E 103rd St MO 64134  (38.93732, -94.51735)"
1174727,6305 E 103RD ST,Jackson,MO,64134,NSWLLIMBS,LIMBS AND BRUSH,2017033507,Open,3/27/2017,11/30/2012,1462,48-25 C.O.,48,12/4/2019,38.93728,-94.5162,58896,6,South,162,Fairlane,"6305 E 103RD ST MO 64134  (38.93728, -94.5162)"
1174727,6305 E 103RD ST,Jackson,MO,64134,NSWLOPSTOR,UNAPPROVED STORAGE,2017033507,Open,3/27/2017,,1462,48-32 C.O.,48,12/4/2019,38.93728,-94.5162,58896,6,South,162,Fairlane,"6305 E 103RD ST MO 64134  (38.93728, -94.5162)"
1174814,6015 Norledge Ave,Jackson,MO,64123,NSWLOPSTOR,UNAPPROVED STORAGE,2017033797,Open,3/28/2017,5/11/2015,1461,48-32 C.O.,48,8/21/2019,39.11562,-94.51083,45684,4,East,19,North Indian Mound,"6015 Norledge Ave MO 64123  (39.11562, -94.51083)"
1174814,6015 Norledge Ave,Jackson,MO,64123,NSWLTRASH,"LITTER, TRASH, REFUSE, AND RUBBISH",2017033797,Open,3/28/2017,1/11/2016,1461,48-25 C.O.,48,8/21/2019,39.11562,-94.51083,45684,4,East,19,North Indian Mound,"6015 Norledge Ave MO 64123  (39.11562, -94.51083)"
1174818,4215 WAYNE AVE,Jackson,MO,64110,NSACCSTR03,DISREPAIR ACCESSORY STRUCTURE,2017034289,Open,3/28/2017,,1461,56-113 C.O.,56,2/22/2021,39.04984,-94.56515,136177,3,Central,53,Ivanhoe Southwest,"4215 WAYNE AVE MO 64110  (39.04984, -94.56515)"
1174818,4215 WAYNE AVE,Jackson,MO,64110,NSFENCE01,ALL FENCES AND RET. WALLS KEPT IN REPAIR,2017034289,Open,3/28/2017,,1461,56-114 C.O.,56,2/22/2021,39.04984,-94.56515,136177,3,Central,53,Ivanhoe Southwest,"4215 WAYNE AVE MO 64110  (39.04984, -94.56515)"
1174852,6423 E 16th St,Jackson,MO,64126,NSEXTWAL05,PAINTING NEEDED ON EXTERIOR WALL TRIM,2017034624,Open,3/29/2017,,1460,56-132 (B) C.O.,56,1/19/2021,39.0917,-94.50703,6825,3,East,34,East Blue Valley,"6423 E 16th St MO 64126  (39.0917, -94.50703)"
1174852,6423 E 16th St,Jackson,MO,64126,NSWLLIMBS,LIMBS AND BRUSH,2017034624,Open,3/29/2017,1/27/2020,1460,48-25 C.O.,48,1/19/2021,39.0917,-94.50703,6825,3,East,34,East Blue Valley,"6423 E 16th St MO 64126  (39.0917, -94.50703)"
1174864,9199 E 27th Ter,Jackson,MO,64129,NSRV03,PARKED IN UNAPPROVED LOCATION,2017034727,Open,3/29/2017,,1460,48-35 C.O.,48,9/8/2020,39.07305,-94.47322,47435,3,East,36,Western Blue Township,"9199 E 27th Ter MO 64129  (39.07305, -94.47322)"
1174864,9199 E 27th Ter,Jackson,MO,64129,NSWLOPSTOR,UNAPPROVED STORAGE,2017034727,Open,3/29/2017,,1460,48-32 C.O.,48,9/8/2020,39.07305,-94.47322,47435,3,East,36,Western Blue Township,"9199 E 27th Ter MO 64129  (39.07305, -94.47322)"
1174890,2443 Chestnut Ave,Jackson,MO,64127,NSRAIL06,HANDRAIL MISSING,2017034876,Open,3/29/2017,6/22/2017,1460,56-93 C.O.,56,9/29/2020,39.08136,-94.54967,16276,3,East,28,Washington Wheatley,"2443 Chestnut Ave MO 64127  (39.08136, -94.54967)"
1174890,2443 Chestnut Ave,Jackson,MO,64127,NSVACANT,FAILURE TO REGISTER VACANT PROPERTY,2017034876,Open,3/29/2017,11/15/2016,1460,56-573 C.O.,56,9/29/2020,39.08136,-94.54967,16276,3,East,28,Washington Wheatley,"2443 Chestnut Ave MO 64127  (39.08136, -94.54967)"
1174893,4845 E 17th St,Jackson,MO,64127,NSEAVES02,"LOOSE, ROTTED, OR MISSING FASCIA BOARDS",2017034898,Open,3/29/2017,10/7/2014,1460,56-133 C.O.,56,2/23/2021,39.09041,-94.52475,18222,3,East,29,East Community Team North,"4845 E 17th St MO 64127  (39.09041, -94.52475)"
1174893,4845 E 17th St,Jackson,MO,64127,NSEAVES03,SOFFIT BOARDS (EAVES) ARE LOOSE/MISSING,2017034898,Open,3/29/2017,,1460,56-133 C.O.,56,2/23/2021,39.09041,-94.52475,18222,3,East,29,East Community Team North,"4845 E 17th St MO 64127  (39.09041, -94.52475)"
1174893,4845 E 17th St,Jackson,MO,64127,NSEXTWAL04,EXTERIOR SURFACE MATERIAL NOT PROTECTED,2017034898,Open,3/29/2017,10/8/2019,1460,56-132 (C) C.O.,56,2/23/2021,39.09041,-94.52475,18222,3,East,29,East Community Team North,"4845 E 17th St MO 64127  (39.09041, -94.52475)"
1174893,4845 E 17th St,Jackson,MO,64127,NSEXTWAL06,"PEELING, CRACKED, BLISTERED PAINT",2017034898,Open,3/29/2017,,1460,56-132 (B) C.O.,56,2/23/2021,39.09041,-94.52475,18222,3,East,29,East Community Team North,"4845 E 17th St MO 64127  (39.09041, -94.52475)"
1174893,4845 E 17th St,Jackson,MO,64127,NSWLVEH01,UNAPPROVED PARKING,2017034898,Open,3/29/2017,9/6/2012,1460,48-28 C.O.,48,2/23/2021,39.09041,-94.52475,18222,3,East,29,East Community Team North,"4845 E 17th St MO 64127  (39.09041, -94.52475)"
1174911,1107 MONROE AVE,Jackson,MO,64127,NSEXTWAL05,PAINTING NEEDED ON EXTERIOR WALL TRIM,2017035124,Open,3/30/2017,,1459,56-132 (B) C.O.,56,7/29/2020,39.09928,-94.53837,9887,3,East,17,Lykins,"1107 MONROE AVE MO 64127  (39.09928, -94.53837)"
1174911,1107 MONROE AVE,Jackson,MO,64127,NSEXTWAL06,"PEELING, CRACKED, BLISTERED PAINT",2017035124,Open,3/30/2017,,1459,56-132 (B) C.O.,56,7/29/2020,39.09928,-94.53837,9887,3,East,17,Lykins,"1107 MONROE AVE MO 64127  (39.09928, -94.53837)"
1174919,3011 E 77th Ter,Jackson,MO,64132,NSACCSTR03,DISREPAIR ACCESSORY STRUCTURE,2017035186,Open,3/30/2017,,1459,56-113 C.O.,56,1/21/2021,38.98579,-94.55241,4735,5,Metro,130,Marlborough East,"3011 E 77th Ter MO 64132  (38.98579, -94.55241)"
1174919,3011 E 77th Ter,Jackson,MO,64132,NSEAVES02,"LOOSE, ROTTED, OR MISSING FASCIA BOARDS",2017035186,Open,3/30/2017,,1459,56-133 C.O.,56,1/21/2021,38.98579,-94.55241,4735,5,Metro,130,Marlborough East,"3011 E 77th Ter MO 64132  (38.98579, -94.55241)"
1174919,3011 E 77th Ter,Jackson,MO,64132,NSWLTRASH,"LITTER, TRASH, REFUSE, AND RUBBISH",2017035186,Open,3/30/2017,,1459,48-25 C.O.,48,1/21/2021,38.98579,-94.55241,4735,5,Metro,130,Marlborough East,"3011 E 77th Ter MO 64132  (38.98579, -94.55241)"
1175002,2301 E 41ST ST,Jackson,MO,64130,NSWLVEH02,UNLICENSED VEHICLE,2017036001,Open,3/31/2017,,1458,48-27 C.O.,48,2/2/2021,39.05178,-94.55712,136903,3,Central,54,Ivanhoe Southeast,"2301 E 41ST ST MO 64130  (39.05178, -94.55712)"
1175002,2301 E 41ST ST,Jackson,MO,64130,NSWLVEH03,"WRECKED, DAMAGED, OR DISABLED VEHICLE",2017036001,Open,3/31/2017,8/6/2018,1458,48-27 C.O.,48,2/2/2021,39.05178,-94.55712,136903,3,Central,54,Ivanhoe Southeast,"2301 E 41ST ST MO 64130  (39.05178, -94.55712)"
1175020,2617 COLLEGE AVE,Jackson,MO,64127,NSEXTWAL04,EXTERIOR SURFACE MATERIAL NOT PROTECTED,2017036282,Open,4/3/2017,,1455,56-132 (C) C.O.,56,3/18/2021,39.07797,-94.5442,16874,3,East,28,Washington Wheatley,"2617 COLLEGE AVE MO 64127  (39.07797, -94.5442)"
1175020,2617 COLLEGE AVE,Jackson,MO,64127,NSEXTWAL07,EXTERIOR SIDING MISSING,2017036282,Open,4/3/2017,,1455,56-132 (A) C.O.,56,3/18/2021,39.07797,-94.5442,16874,3,East,28,Washington Wheatley,"2617 COLLEGE AVE MO 64127  (39.07797, -94.5442)"
1175020,2617 COLLEGE AVE,Jackson,MO,64127,NSWLOPSTOR,UNAPPROVED STORAGE,2017036282,Open,4/3/2017,,1455,48-32 C.O.,48,3/18/2021,39.07797,-94.5442,16874,3,East,28,Washington Wheatley,"2617 COLLEGE AVE MO 64127  (39.07797, -94.5442)"
1175020,2617 COLLEGE AVE,Jackson,MO,64127,NSWLVEH02,UNLICENSED VEHICLE,2017036282,Open,4/3/2017,,1455,48-27 C.O.,48,3/18/2021,39.07797,-94.5442,16874,3,East,28,Washington Wheatley,"2617 COLLEGE AVE MO 64127  (39.07797, -94.5442)"
1175092,5131 AGNES AVE,Jackson,MO,64130,NSEXTWAL04,EXTERIOR SURFACE MATERIAL NOT PROTECTED,2017036771,Open,4/4/2017,,1454,56-132 (C) C.O.,56,3/18/2021,39.03245,-94.54985,36055,5,Metro,118,North Town Fork Creek,"5131 AGNES AVE MO 64130  (39.03245, -94.54985)"
1175092,5131 AGNES AVE,Jackson,MO,64130,NSFENCE01,ALL FENCES AND RET. WALLS KEPT IN REPAIR,2017036771,Open,4/4/2017,,1454,56-114 C.O.,56,3/18/2021,39.03245,-94.54985,36055,5,Metro,118,North Town Fork Creek,"5131 AGNES AVE MO 64130  (39.03245, -94.54985)"
1175092,5131 AGNES AVE,Jackson,MO,64130,NSROOF01,DETERIORATED ROOFING MATERIAL,2017036771,Open,4/4/2017,,1454,56-133 C.O.,56,3/18/2021,39.03245,-94.54985,36055,5,Metro,118,North Town Fork Creek,"5131 AGNES AVE MO 64130  (39.03245, -94.54985)"
1175092,5131 AGNES AVE,Jackson,MO,64130,NSWINDOW01,"PANES ARE CRACKED, BROKEN OR MISSING",2017036771,Open,4/4/2017,6/25/2019,1454,56-135 C.O.,56,3/18/2021,39.03245,-94.54985,36055,5,Metro,118,North Town Fork Creek,"5131 AGNES AVE MO 64130  (39.03245, -94.54985)"
1175092,5131 AGNES AVE,Jackson,MO,64130,NSWLLIMBS,LIMBS AND BRUSH,2017036771,Open,4/4/2017,8/13/2019,1454,48-25 C.O.,48,3/18/2021,39.03245,-94.54985,36055,5,Metro,118,North Town Fork Creek,"5131 AGNES AVE MO 64130  (39.03245, -94.54985)"
1175092,5131 AGNES AVE,Jackson,MO,64130,NSWLOPSTOR,UNAPPROVED STORAGE,2017036771,Open,4/4/2017,4/27/2018,1454,48-32 C.O.,48,3/18/2021,39.03245,-94.54985,36055,5,Metro,118,North Town Fork Creek,"5131 AGNES AVE MO 64130  (39.03245, -94.54985)"
1175092,5131 AGNES AVE,Jackson,MO,64130,NSWLWEED1,RANK WEEDS,2017036771,Open,4/4/2017,,1454,48-30 C.O.,48,3/18/2021,39.03245,-94.54985,36055,5,Metro,118,North Town Fork Creek,"5131 AGNES AVE MO 64130  (39.03245, -94.54985)"
1175199,7929 SOUTH BENTON AVE,Jackson,MO,64132,NSEXTWAL05,PAINTING NEEDED ON EXTERIOR WALL TRIM,2017037746,Open,4/5/2017,,1453,56-132 (B) C.O.,56,1/21/2021,38.98235,-94.55388,4902,5,Metro,130,Marlborough East,"7929 SOUTH BENTON AVE MO 64132  (38.98235, -94.55388)"
1175224,2434 WOODLAND AVE,Jackson,MO,64108,NSWLOPSTOR,UNAPPROVED STORAGE,2017038127,Open,4/6/2017,9/12/2019,1452,48-32 C.O.,48,2/10/2020,39.08195,-94.56183,13562,3,Central,27,Wendell Phillips,"2434 WOODLAND AVE MO 64108  (39.08195, -94.56183)"
1175272,5527 Forest Ave,Jackson,MO,64110,NSEXTWAL05,PAINTING NEEDED ON EXTERIOR WALL TRIM,2017038561,Open,4/7/2017,,1451,56-132 (B) C.O.,56,12/18/2019,39.02609,-94.57234,147036,5,Metro,113,Eastern 49-63,"5527 Forest Ave MO 64110  (39.02609, -94.57234)"
1175272,5527 Forest Ave,Jackson,MO,64110,NSEXTWAL06,"PEELING, CRACKED, BLISTERED PAINT",2017038561,Open,4/7/2017,,1451,56-132 (B) C.O.,56,12/18/2019,39.02609,-94.57234,147036,5,Metro,113,Eastern 49-63,"5527 Forest Ave MO 64110  (39.02609, -94.57234)"
1175285,4127 Garfield Ave,Jackson,MO,64130,NSWLTRASH,"LITTER, TRASH, REFUSE, AND RUBBISH",2017038706,Open,4/7/2017,6/8/2016,1451,48-25 C.O.,48,11/18/2020,39.05106,-94.55931,136784,3,Central,54,Ivanhoe Southeast,"4127 Garfield Ave MO 64130  (39.05106, -94.55931)"
1175285,4127 Garfield Ave,Jackson,MO,64130,NSWLWEED2,RANK WEEDS ADJACENT TO PROPERTY,2017038706,Open,4/7/2017,,1451,48-30 C.O.,48,11/18/2020,39.05106,-94.55931,136784,3,Central,54,Ivanhoe Southeast,"4127 Garfield Ave MO 64130  (39.05106, -94.55931)"
1175294,4443 Elmwood Ave,Jackson,MO,64130,NSEAVES02,"LOOSE, ROTTED, OR MISSING FASCIA BOARDS",2017038780,Open,4/7/2017,11/19/2012,1451,56-133 C.O.,56,10/10/2019,39.04415,-94.53079,32763,3,East,49,Vineyard,"4443 Elmwood Ave MO 64130  (39.04415, -94.53079)"
1175294,4443 Elmwood Ave,Jackson,MO,64130,NSEXTWAL05,PAINTING NEEDED ON EXTERIOR WALL TRIM,2017038780,Open,4/7/2017,,1451,56-132 (B) C.O.,56,10/10/2019,39.04415,-94.53079,32763,3,East,49,Vineyard,"4443 Elmwood Ave MO 64130  (39.04415, -94.53079)"
1175294,4443 Elmwood Ave,Jackson,MO,64130,NSWLLIMBS,LIMBS AND BRUSH,2017038780,Open,4/7/2017,,1451,48-25 C.O.,48,11/23/2020,39.04415,-94.53079,32763,3,East,49,Vineyard,"4443 Elmwood Ave MO 64130  (39.04415, -94.53079)"
1175294,4443 Elmwood Ave,Jackson,MO,64130,NSWLOPSTOR,UNAPPROVED STORAGE,2017038780,Open,4/7/2017,,1451,48-32 C.O.,48,12/3/2019,39.04415,-94.53079,32763,3,East,49,Vineyard,"4443 Elmwood Ave MO 64130  (39.04415, -94.53079)"
1175294,4443 Elmwood Ave,Jackson,MO,64130,NSWLTRASH,"LITTER, TRASH, REFUSE, AND RUBBISH",2017038780,Open,4/7/2017,,1451,48-25 C.O.,48,3/14/2019,39.04415,-94.53079,32763,3,East,49,Vineyard,"4443 Elmwood Ave MO 64130  (39.04415, -94.53079)"
1175294,4443 Elmwood Ave,Jackson,MO,64130,NSWLWEED,RANK WEEDS OR UNATTENDED GROWTH,2017038780,Open,4/7/2017,1/3/2011,1451,48-30 C.O.,48,6/11/2020,39.04415,-94.53079,32763,3,East,49,Vineyard,"4443 Elmwood Ave MO 64130  (39.04415, -94.53079)"
1175301,1028 Bennington Ave,Jackson,MO,64126,NSEAVES03,SOFFIT BOARDS (EAVES) ARE LOOSE/MISSING,2017038710,Open,4/7/2017,,1451,56-133 C.O.,56,9/2/2020,39.09852,-94.50568,5921,4,East,21,Sheffield,"1028 Bennington Ave MO 64126  (39.09852, -94.50568)"
1175301,1028 Bennington Ave,Jackson,MO,64126,NSEXTWAL06,"PEELING, CRACKED, BLISTERED PAINT",2017038710,Open,4/7/2017,,1451,56-132 (B) C.O.,56,9/2/2020,39.09852,-94.50568,5921,4,East,21,Sheffield,"1028 Bennington Ave MO 64126  (39.09852, -94.50568)"
1175301,1028 Bennington Ave,Jackson,MO,64126,NSSTAIRS01,BROKEN OR MISSING TREADS/RISERS,2017038710,Open,4/7/2017,,1451,56-93 C.O.,56,8/13/2020,39.09852,-94.50568,5921,4,East,21,Sheffield,"1028 Bennington Ave MO 64126  (39.09852, -94.50568)"
1175301,1028 Bennington Ave,Jackson,MO,64126,NSVACANT,FAILURE TO REGISTER VACANT PROPERTY,2017038710,Open,4/7/2017,,1451,56-573 C.O.,56,5/18/2020,39.09852,-94.50568,5921,4,East,21,Sheffield,"1028 Bennington Ave MO 64126  (39.09852, -94.50568)"
1175301,1028 Bennington Ave,Jackson,MO,64126,NSWLTRASH,"LITTER, TRASH, REFUSE, AND RUBBISH",2017038710,Open,4/7/2017,11/9/2011,1451,48-25 C.O.,48,10/7/2020,39.09852,-94.50568,5921,4,East,21,Sheffield,"1028 Bennington Ave MO 64126  (39.09852, -94.50568)"
1175366,3323 HOLMES ST,Jackson,MO,64109,NSEAVES03,SOFFIT BOARDS (EAVES) ARE LOOSE/MISSING,2017039575,Open,4/10/2017,,1448,56-133 C.O.,56,11/8/2019,39.06576,-94.57648,128386,4,Central,76,North Hyde Park,"3323 HOLMES ST MO 64109  (39.06576, -94.57648)"
1175366,3323 HOLMES ST,Jackson,MO,64109,NSEXTWAL01,GENERAL DISREPAIR (EXTERIOR WALL),2017039575,Open,4/10/2017,,1448,56-132 C.O.,56,11/8/2019,39.06576,-94.57648,128386,4,Central,76,North Hyde Park,"3323 HOLMES ST MO 64109  (39.06576, -94.57648)"
1175436,3918 Myrtle Ave,Jackson,MO,64130,NSGUTTER04,GENERAL DISREPAIR (GUTTER),2017040258,Open,4/11/2017,10/3/2014,1447,56-133 C.O.,56,11/25/2020,39.05391,-94.53782,30522,3,East,48,Vineyard Northwest,"3918 Myrtle Ave MO 64130  (39.05391, -94.53782)"
1175436,3918 Myrtle Ave,Jackson,MO,64130,NSRAIL06,HANDRAIL MISSING,2017040258,Open,4/11/2017,,1447,56-93 C.O.,56,11/25/2020,39.05391,-94.53782,30522,3,East,48,Vineyard Northwest,"3918 Myrtle Ave MO 64130  (39.05391, -94.53782)"
1175436,3918 Myrtle Ave,Jackson,MO,64130,NSWLOPSTOR,UNAPPROVED STORAGE,2017040258,Open,4/11/2017,,1447,48-32 C.O.,48,11/25/2020,39.05391,-94.53782,30522,3,East,48,Vineyard Northwest,"3918 Myrtle Ave MO 64130  (39.05391, -94.53782)"
1175442,2819 Wabash Ave,Jackson,MO,64128,NSEXTWAL04,EXTERIOR SURFACE MATERIAL NOT PROTECTED,2017040322,Open,4/11/2017,12/14/2015,1447,56-132 (C) C.O.,56,2/12/2021,39.07468,-94.55345,26445,3,East,56,Key Coalition,"2819 Wabash Ave MO 64128  (39.07468, -94.55345)"
1175442,2819 Wabash Ave,Jackson,MO,64128,NSEXTWAL07,EXTERIOR SIDING MISSING,2017040322,Open,4/11/2017,6/28/2016,1447,56-132 (A) C.O.,56,2/24/2021,39.07468,-94.55345,26445,3,East,56,Key Coalition,"2819 Wabash Ave MO 64128  (39.07468, -94.55345)"
1175442,2819 Wabash Ave,Jackson,MO,64128,NSGUTTER04,GENERAL DISREPAIR (GUTTER),2017040322,Open,4/11/2017,,1447,56-133 C.O.,56,2/24/2021,39.07468,-94.55345,26445,3,East,56,Key Coalition,"2819 Wabash Ave MO 64128  (39.07468, -94.55345)"
1175442,2819 Wabash Ave,Jackson,MO,64128,NSWLOPSTOR,UNAPPROVED STORAGE,2017040322,Open,4/11/2017,,1447,48-32 C.O.,48,2/12/2021,39.07468,-94.55345,26445,3,East,56,Key Coalition,"2819 Wabash Ave MO 64128  (39.07468, -94.55345)"
1175442,2819 Wabash Ave,Jackson,MO,64128,NSWLVEH02,UNLICENSED VEHICLE,2017040322,Open,4/11/2017,,1447,48-27 C.O.,48,2/24/2021,39.07468,-94.55345,26445,3,East,56,Key Coalition,"2819 Wabash Ave MO 64128  (39.07468, -94.55345)"
1175447,3321 E 19th Ter,JACKSON,MO,64127,NSFENCE01,ALL FENCES AND RET. WALLS KEPT IN REPAIR,2017040346,Open,4/11/2017,,1447,56-114 C.O.,56,2/3/2021,39.08859,-94.54343,15344,3,East,28,Washington Wheatley,"3321 E 19th Ter MO 64127  (39.08859, -94.54343)"
1175447,3321 E 19th Ter,JACKSON,MO,64127,NSWLTRASH,"LITTER, TRASH, REFUSE, AND RUBBISH",2017040346,Open,4/11/2017,12/14/2016,1447,48-25 C.O.,48,2/3/2021,39.08859,-94.54343,15344,3,East,28,Washington Wheatley,"3321 E 19th Ter MO 64127  (39.08859, -94.54343)"
1175500,1016 N AGNES AVE,Jackson,MO,64120,NSWLTRASH,"LITTER, TRASH, REFUSE, AND RUBBISH",2017040850,Open,4/12/2017,,1446,48-25 C.O.,48,2/23/2021,39.1265,-94.54586,38643,4,East,13,Northeast Industrial District,"1016 N AGNES AVE MO 64120  (39.1265, -94.54586)"
1175502,6640 E Truman Rd,Jackson,MO,64126,NSEXTWAL04,EXTERIOR SURFACE MATERIAL NOT PROTECTED,2017040868,Open,4/12/2017,,1446,56-132 (C) C.O.,56,6/8/2020,39.09401,-94.50375,6907,3,East,34,East Blue Valley,"6640 E Truman Rd MO 64126  (39.09401, -94.50375)"
