4840346,20 043552,1221 4TH ST E,1221,4TH,E,Noise,6/17/2020 0:00,109139,OSORIO,No,No,No,No,, 
4890627,20 093845,1220 RICE ST ,1220,RICE,,License,11/19/2020 0:00,123478,KOSKIKE,No,No,No,No,, 
4837856,20 041060,1219 REANEY AVE ,1219,REANEY,,Vehicle/Abandoned,6/9/2020 0:00,126924,YANGKAO,No,,,,, 
4853837,20 057044,1219 MINNEHAHA AVE W,1219,MINNEHAHA,W,Vacant Building Monitoring,7/20/2020 0:00,160885,HOFFMANJ,No,No,No,No,,No
4820988,20 024178,1219 MINNEHAHA AVE W,1219,MINNEHAHA,W,Vehicle/Abandoned,4/3/2020 0:00,160885,YANGKAO,No,,,,, 
4869522,20 072732,1218 MATILDA ST ,1218,MATILDA,,Overhanging Vegetation (Sidewalk/Alley),9/9/2020 0:00,140028,KOSKIKE,No,,,,, 
4857850,20 061057,1218 BLAIR AVE ,1218,BLAIR,,Overhanging Vegetation (Sidewalk/Alley),7/31/2020 0:00,161520,YANGKAO,No,,,,, 
4876439,20 079651,1216 WOODBRIDGE ST ,1216,WOODBRIDGE,,Tree,10/1/2020 0:00,153805,KOSKIKE,No,No,No,No,, 
4838653,20 041858,1216 REANEY AVE ,1216,REANEY,,Graffiti,6/11/2020 0:00,126978,OSORIO,No,No,No,No,,Field Find
4838035,20 041239,1216 CHARLES AVE ,1216,CHARLES,,Vacant Building Addtl Info,6/10/2020 0:00,188854,DORNFELD,No,No,No,No,, 
4835059,20 038258,1216 CHARLES AVE ,1216,CHARLES,,Interior,5/29/2020 0:00,188854,VUEDER,No,No,No,No,, 
4869514,20 072724,1215 GALTIER ST ,1215,GALTIER,,Overhanging Vegetation (Sidewalk/Alley),9/9/2020 0:00,160822,KOSKIKE,No,,,,, 
4889314,20 092532,1215 EDMUND AVE ,1215,EDMUND,,Vehicle/Abandoned,11/16/2020 0:00,140162,WARNEROT,No,,,,, 
4848157,20 051363,1214 PACIFIC ST ,1214,PACIFIC,,Vehicle/Abandoned,7/13/2020 0:00,119298,KOSKIKE,No,,,,, 
4886205,20 089423,1214 4TH ST E,1214,4TH,E,Parking,11/4/2020 0:00,107780,KOSKIKE,No,No,No,No,, 
4889300,20 092518,1211 EDMUND AVE ,1211,EDMUND,,Vehicle/Abandoned,11/16/2020 0:00,140210,WARNEROT,No,,,,, 
4810282,20 013464,1211 4TH ST E,1211,4TH,E,Traffic Sign/Light New,2/18/2020 0:00,107692,KOSKIKE,No,No,No,No,, 
4808269,20 011451,121 WINIFRED ST W,121,WINIFRED,W,Vehicle/Abandoned,2/7/2020 0:00,100171,PARISIJU,No,,,,,Field Find
4834710,20 037909,121 LITCHFIELD ST ,121,LITCHFIELD,,Vehicle/Abandoned,5/28/2020 0:00,153359,OSORIO,No,,,,, 
4834713,20 037912,121 LITCHFIELD ST ,121,LITCHFIELD,,License,5/28/2020 0:00,153359,OSORIO,No,No,No,No,, 
4894333,20 097552,1206 PACIFIC ST ,1206,PACIFIC,,Parking,12/7/2020 0:00,122076,PARISIJU,No,No,No,No,, 
4815465,20 018651,1205 COOK AVE E,1205,COOK,E,Vacant Building Monitoring,3/10/2020 0:00,250410,HOFFMANJ,No,No,No,No,,No
4824881,20 028072,1204 SHERBURNE AVE ,1204,SHERBURNE,,Vehicle/Abandoned,4/22/2020 0:00,149977,WILLIAMW,No,,,,, 
4896616,20 099836,1204 DULUTH ST ,1204,DULUTH,,Parking,12/16/2020 0:00,115133,KOSKIKE,No,No,No,No,, 
4821612,20 024803,1202 PACIFIC ST ,1202,PACIFIC,,Vehicle/Abandoned,4/7/2020 0:00,238017,OSORIO,No,,,,, 
4829953,20 033151,1202 DALE ST N,1202,DALE,N,Vehicle/Abandoned,5/11/2020 0:00,182583,KOSKIKE,No,,,,, 
4825693,20 028884,1201 RICE ST ,1201,RICE,,Vehicle/Abandoned,4/24/2020 0:00,123784,YANGKAO,No,,,,, 
4837079,20 040282,1201 PAYNE AVE ,1201,PAYNE,,Graffiti,6/5/2020 0:00,195958,YANGKAO,No,No,No,No,, 
4831608,20 034807,1201 PAYNE AVE ,1201,PAYNE,,Graffiti,5/15/2020 0:00,195958,KOSKIKE,No,No,No,No,, 
4810384,20 013566,1201 JACKSON ST ,1201,JACKSON,,License,2/18/2020 0:00,195423,OSORIO,No,No,No,No,, 
4869886,20 073096,1200 WHITE BEAR AVE N,1200,WHITE BEAR,N,License,9/10/2020 0:00,170431,OSORIO,No,No,No,No,, 
4878513,20 081726,1200 RICE ST ,1200,RICE,,License,10/8/2020 0:00,551502,YANGKAO,No,No,No,No,, 
4860237,20 063444,1200 RICE ST ,1200,RICE,,Overhanging Vegetation (Sidewalk/Alley),8/7/2020 0:00,551502,PARISIJU,No,,,,, 
4878273,20 081486,120 WINONA ST E,120,WINONA,E,Parking,10/7/2020 0:00,157121,YANGKAO,No,No,No,No,, 
4858760,20 061967,120 WINONA ST E,120,WINONA,E,Parking,8/4/2020 0:00,157121,YANGKAO,No,No,No,No,, 
4881514,20 084729,120 WINONA ST E,120,WINONA,E,Parking,10/19/2020 0:00,157121,KOSKIKE,No,No,No,No,, 
4869654,20 072864,120 WINONA ST E,120,WINONA,E,Parking,9/10/2020 0:00,157121,KOSKIKE,No,No,No,No,, 
4846614,20 049819,120 LAWSON AVE E,120,LAWSON,E,Overhanging Vegetation (Sidewalk/Alley),7/8/2020 0:00,196792,YANGKAO,No,,,,, 
4807747,20 010928,1199 BLAIR AVE ,1199,BLAIR,,Vacant Building Monitoring,2/6/2020 0:00,132425,KALIS,No,No,No,No,,Field Find
4823561,20 026752,1198 EARL ST ,1198,EARL,,License,4/16/2020 0:00,159924,YANGKAO,No,No,No,No,, 
4839041,20 042246,1198 6TH ST E,1198,6TH,E,Overhanging Vegetation (Sidewalk/Alley),6/12/2020 0:00,112713,PARISIJU,No,,,,, 
4870751,20 073961,1198 6TH ST E,1198,6TH,E,Overhanging Vegetation (Sidewalk/Alley),9/14/2020 0:00,112713,PARISIJU,No,,,,, 
4880562,20 083776,1195 WOODBRIDGE ST ,1195,WOODBRIDGE,,Parking,10/15/2020 0:00,220051,ANDERSSA,No,No,No,No,, 
4831081,20 034279,1195 BURNS AVE ,1195,BURNS,,Parking,5/14/2020 0:00,214800,OSORIO,No,No,No,No,, 
4846625,20 049830,1194 MATILDA ST ,1194,MATILDA,,Overhanging Vegetation (Sidewalk/Alley),7/8/2020 0:00,168683,WILLIAMW,No,,,,, 
4842616,20 045823,1194 HEWITT AVE ,1194,HEWITT,,Vehicle/Abandoned,6/24/2020 0:00,104156,KOSKIKE,No,,,,, 
4848438,20 051644,1194 HEWITT AVE ,1194,HEWITT,,Interior,7/14/2020 0:00,104156,PARISIJU,No,No,No,No,, 
4882286,20 085501,1194 6TH ST E,1194,6TH,E,Vacant Building Monitoring,10/21/2020 0:00,112704,HOFFMANJ,No,No,No,No,,No
4870746,20 073956,1194 6TH ST E,1194,6TH,E,Overhanging Vegetation (Sidewalk/Alley),9/14/2020 0:00,112704,PARISIJU,No,,,,, 
4805931,20 009112,1192 4TH ST E,1192,4TH,E,Interior,1/29/2020 0:00,151410,OSORIO,No,No,No,No,, 
4848428,20 051634,1191 WINTHROP ST S,1191,WINTHROP,S,Vehicle/Abandoned,7/14/2020 0:00,150600,YANGKAO,No,,,,, 
4819457,20 022647,1191 REANEY AVE ,1191,REANEY,,Vehicle/Abandoned,3/27/2020 0:00,185412,SUONPEOV,No,,,,,Field Find
4862479,20 065686,1191 RANDOLPH AVE ,1191,RANDOLPH,,Zoning,8/14/2020 0:00,185390,KOSKIKE,No,No,No,No,, 
4876881,20 080093,1191 BEECH ST ,1191,BEECH,,Vehicle/Abandoned,10/2/2020 0:00,123726,ANDERSSA,No,,,,, 
4876869,20 080081,1191 BEECH ST ,1191,BEECH,,Interior,10/2/2020 0:00,123726,ANDERSSA,No,No,No,No,, 
4846639,20 049844,1190 MATILDA ST ,1190,MATILDA,,Overhanging Vegetation (Sidewalk/Alley),7/8/2020 0:00,168733,WILLIAMW,No,,,,, 
4838637,20 041842,1190 FOREST ST ,1190,FOREST,,Overhanging Vegetation (Sidewalk/Alley),6/11/2020 0:00,124174,HESSEDA,No,,,,, 
4847182,20 050388,119 MAGNOLIA AVE E,119,MAGNOLIA,E,Tree,7/9/2020 0:00,184729,KOSKIKE,No,No,No,No,, 
4847180,20 050386,119 MAGNOLIA AVE E,119,MAGNOLIA,E,Overhanging Vegetation (Sidewalk/Alley),7/9/2020 0:00,184729,KOSKIKE,No,,,,, 
4858185,20 061392,1187 RICE ST ,1187,RICE,,Traffic Sign/Light New,8/3/2020 0:00,180073,PARISIJU,No,No,No,No,, 
4809410,20 012592,1187 REANEY AVE ,1187,REANEY,,Vehicle/Abandoned,2/12/2020 0:00,180065,OSORIO,No,,,,, 
4841052,20 044258,1187 HUBBARD AVE ,1187,HUBBARD,,Vehicle/Abandoned,6/19/2020 0:00,133789,PARISIJU,No,,,,, 
4838482,20 041686,1186 HAWTHORNE AVE E,1186,HAWTHORNE,E,Traffic Sign/Light New,6/11/2020 0:00,191194,PARISIJU,No,No,No,No,, 
4837488,20 040691,1185 PARK ST ,1185,PARK,,Parking,6/8/2020 0:00,180397,KOSKIKE,No,No,No,No,, 
4871480,20 074690,1184 MARYLAND AVE E,1184,MARYLAND,E,License,9/16/2020 0:00,116795,OSORIO,No,No,No,No,, 
4877970,20 081183,1184 MARYLAND AVE E,1184,MARYLAND,E,License,10/6/2020 0:00,116795,YANGKAO,No,No,No,No,, 
4878469,20 081682,1184 COOK AVE E,1184,COOK,E,Vacant Building Monitoring,10/8/2020 0:00,125674,DORNFELD,No,No,No,No,,Field Find
4844587,20 047794,1184 6TH ST E,1184,6TH,E,Overhanging Vegetation (Sidewalk/Alley),6/30/2020 0:00,112761,PARISIJU,No,,,,, 
4803426,20 006606,1183 UNIVERSITY AVE W,1183,UNIVERSITY,W,Graffiti,1/21/2020 0:00,158266,PARISIJU,No,No,No,No,, 
4812296,20 015478,1183 UNIVERSITY AVE W,1183,UNIVERSITY,W,Graffiti,2/25/2020 0:00,158266,OSORIO,No,No,No,No,, 
4822467,20 025658,1181 EDGCUMBE ROAD ,1181,EDGCUMBE,,License,4/10/2020 0:00,141698,KOSKIKE,No,No,No,No,, 
4838636,20 041841,1180 FOREST ST ,1180,FOREST,,Overhanging Vegetation (Sidewalk/Alley),6/11/2020 0:00,125826,HESSEDA,No,,,,, 
4840909,20 044115,118 DOUGLAS ST ,118,DOUGLAS,,Tree,6/18/2020 0:00,161367,PARISIJU,No,No,No,No,, 
4841123,20 044329,1177 RANDOLPH AVE ,1177,RANDOLPH,,Overhanging Vegetation (Sidewalk/Alley),6/19/2020 0:00,186096,KEDROW,No,,,,, 
4846509,20 049714,1177 CLARENCE ST ,1177,CLARENCE,,License,7/8/2020 0:00,273930,YANGKAO,No,No,No,No,, 
4855768,20 058975,1177 CLARENCE ST ,1177,CLARENCE,,License,7/24/2020 0:00,273930,KOSKIKE,No,No,No,No,, 
4892867,20 096086,1176 ROSS AVE ,1176,ROSS,,Vehicle/Abandoned,12/1/2020 0:00,215110,PARISIJU,No,,,,, 
4858229,20 061436,1171 WESTERN AVE N,1171,WESTERN,N,Vacant Building Monitoring,8/3/2020 0:00,172764,HOFFMANJ,No,No,No,No,,No
4817034,20 020220,1171 WESTERN AVE N,1171,WESTERN,N,Parking,3/16/2020 0:00,172764,PARISIJU,No,No,No,No,, 
4815471,20 018657,1171 MINNEHAHA AVE W,1171,MINNEHAHA,W,Vehicle/Abandoned,3/10/2020 0:00,192989,KEDROW,No,,,,, 
4803818,20 006998,1171 4TH ST E,1171,4TH,E,Interior,1/22/2020 0:00,148859,PARISIJU,No,No,No,No,, 
4888059,20 091277,1170 LAFOND AVE ,1170,LAFOND,,Parking,11/10/2020 0:00,129302,PARISIJU,No,No,No,No,, 
4845352,20 048556,1170 ARCADE ST ,1170,ARCADE,,Vehicle/Abandoned,7/2/2020 0:00,147169,PARISIJU,No,,,,, 
4876822,20 080034,117 CRETIN AVE N,117,CRETIN,N,Vehicle/Abandoned,10/2/2020 0:00,102095,YANGKAO,No,,,,, 
4838401,20 041605,1169 RANDOLPH AVE ,1169,RANDOLPH,,Vehicle/Abandoned,6/10/2020 0:00,183058,KOSKIKE,No,,,,, 
4848069,20 051275,1169 RANDOLPH AVE ,1169,RANDOLPH,,Vehicle/Abandoned,7/13/2020 0:00,183058,YANGKAO,No,,,,, 
4838405,20 041609,1169 RANDOLPH AVE ,1169,RANDOLPH,,Overhanging Vegetation (Sidewalk/Alley),6/10/2020 0:00,183058,KOSKIKE,No,,,,, 
4844059,20 047266,1167 KENNARD ST ,1167,KENNARD,,Vehicle/Abandoned,6/29/2020 0:00,167896,KOSKIKE,No,,,,, 
4899239,20 102351,1167 HANCOCK ST ,1167,HANCOCK,,Traffic Sign/Light New,12/29/2020 0:00,205504,ANDERSSA,No,No,No,No,, 
4844180,20 047387,1166 UNIVERSITY AVE W,1166,UNIVERSITY,W,Vehicle/Abandoned,6/29/2020 0:00,156212,KOSKIKE,No,,,,, 
4814211,20 017394,1166 SHERBURNE AVE ,1166,SHERBURNE,,Parking,3/4/2020 0:00,217732,KOSKIKE,No,No,No,No,, 
4809181,20 012363,1166 ARUNDEL ST ,1166,ARUNDEL,,Vehicle/Abandoned,2/12/2020 0:00,153618,KEDROW,No,,,,,Field Find
4859220,20 062427,1165 JUNO AVE ,1165,JUNO,,Overhanging Vegetation (Sidewalk/Alley),8/5/2020 0:00,178273,KEDROW,No,,,,, 
4847784,20 050990,1165 HUBBARD AVE ,1165,HUBBARD,,Miscellaneous,7/13/2020 0:00,131352,KOSKIKE,No,No,No,No,, 
4858821,20 062028,1164 RANDOLPH AVE ,1164,RANDOLPH,,Overhanging Vegetation (Sidewalk/Alley),8/4/2020 0:00,183220,OSORIO,No,,,,, 
4862332,20 065539,1164 ORANGE AVE E,1164,ORANGE,E,Overhanging Vegetation (Sidewalk/Alley),8/14/2020 0:00,183587,HESSEDA,No,,,,, 
4858236,20 061443,1164 EDMUND AVE ,1164,EDMUND,,Vacant Building Monitoring,8/3/2020 0:00,210854,HOFFMANJ,No,No,No,No,,No
4858097,20 061304,1164 EDMUND AVE ,1164,EDMUND,,Interior,8/3/2020 0:00,210854,OSORIO,No,No,No,No,, 
4846251,20 049456,1163 KENNARD ST ,1163,KENNARD,,Vehicle/Abandoned,7/7/2020 0:00,167904,OSORIO,No,,,,, 
4842145,20 045352,1163 EDGERTON ST ,1163,EDGERTON,,Interior,6/23/2020 0:00,135622,PARISIJU,No,No,No,No,, 
4819160,20 022349,1163 ARKWRIGHT ST ,1163,ARKWRIGHT,,Graffiti,3/26/2020 0:00,164505,OSORIO,No,No,No,No,, 
4858822,20 062029,1162 RANDOLPH AVE ,1162,RANDOLPH,,Overhanging Vegetation (Sidewalk/Alley),8/4/2020 0:00,183159,OSORIO,No,,,,, 
4835127,20 038327,1162 PACIFIC ST ,1162,PACIFIC,,Traffic Sign/Light New,6/1/2020 0:00,178472,YANGKAO,No,No,No,No,, 
4839450,20 042656,1162 LANE PLACE ,1162,LANE,,Vacant Building Monitoring,6/15/2020 0:00,115400,HOFFMANJ,No,No,No,No,,No
4837639,20 040842,1162 LANE PLACE ,1162,LANE,,Interior,6/9/2020 0:00,115400,PARISIJU,No,No,No,No,, 
4899568,20 102680,1162 EARL ST ,1162,EARL,,Vehicle/Abandoned,12/31/2020 0:00,164143,ANDERSSA,No,,,,, 
4836815,20 040018,1161 UNIVERSITY AVE W,1161,UNIVERSITY,W,Vacant Building Monitoring,6/5/2020 0:00,156441,DORNFELD,No,No,No,No,,Field Find
4824361,20 027552,1161 SHERBURNE AVE ,1161,SHERBURNE,,Parking,4/20/2020 0:00,217673,KOSKIKE,No,No,No,No,, 
4861014,20 064221,1160 SUBURBAN AVE ,1160,SUBURBAN,,Parking,8/11/2020 0:00,136010,KOSKIKE,No,No,No,No,, 
4892199,20 095418,1160 SUBURBAN AVE ,1160,SUBURBAN,,Parking,11/30/2020 0:00,136010,OSORIO,No,No,No,No,, 
4860244,20 063451,1160 RICE ST ,1160,RICE,,License,8/7/2020 0:00,183215,PARISIJU,No,No,No,No,, 
4837644,20 040847,1160 PALACE AVE ,1160,PALACE,,Traffic Sign/Light New,6/9/2020 0:00,109019,YANGKAO,No,No,No,No,, 
4892566,20 095785,1160 NORTON ST ,1160,NORTON,,Vehicle/Abandoned,12/1/2020 0:00,179451,WILLIAMW,No,,,,, 
4853179,20 056386,1160 CLARENCE ST ,1160,CLARENCE,,License,7/17/2020 0:00,824216,YANGKAO,No,No,No,No,, 
4826524,20 029721,1158 THOMAS AVE ,1158,THOMAS,,Graffiti,4/28/2020 0:00,213528,YANGKAO,No,No,No,No,, 
4858828,20 062035,1158 RANDOLPH AVE ,1158,RANDOLPH,,Overhanging Vegetation (Sidewalk/Alley),8/4/2020 0:00,184727,OSORIO,No,,,,, 
4827885,20 031082,1158 LAWSON AVE E,1158,LAWSON,E,Tree,5/4/2020 0:00,150024,OSORIO,No,No,No,No,, 
4822249,20 025440,1158 LAWSON AVE E,1158,LAWSON,E,Vehicle/Abandoned,4/9/2020 0:00,150024,YANGKAO,No,,,,, 
4860613,20 063820,1158 HAWTHORNE AVE E,1158,HAWTHORNE,E,Overhanging Vegetation (Sidewalk/Alley),8/10/2020 0:00,195156,HESSEDA,No,,,,, 
4860310,20 063517,1158 BEECH ST ,1158,BEECH,,Overhanging Vegetation (Sidewalk/Alley),8/7/2020 0:00,124467,OSORIO,No,,,,, 
4827019,20 030216,1157 SELBY AVE ,1157,SELBY,,Vehicle/Abandoned,4/30/2020 0:00,118684,OSORIO,No,,,,, 
4895277,20 098496,1156 VAN BUREN AVE ,1156,VAN BUREN,,Overhanging Vegetation (Sidewalk/Alley),12/10/2020 0:00,185161,PARISIJU,No,,,,, 
4853233,20 056440,1156 PACIFIC ST ,1156,PACIFIC,,Vehicle/Abandoned,7/17/2020 0:00,175724,OSORIO,No,,,,, 
4878635,20 081848,1156 OSCEOLA AVE ,1156,OSCEOLA,,Traffic Sign/Light New,10/8/2020 0:00,118013,KOSKIKE,No,No,No,No,, 
4830745,20 033943,1156 LINCOLN AVE ,1156,LINCOLN,,Vehicle/Abandoned,5/13/2020 0:00,170339,KEDROW,No,,,,, 
4828074,20 031271,1156 LINCOLN AVE ,1156,LINCOLN,,Interior,5/4/2020 0:00,170339,YANGKAO,No,No,No,No,, 
4837202,20 040405,1156 GALTIER ST ,1156,GALTIER,,Interior,6/8/2020 0:00,193811,PARISIJU,No,No,No,No,, 
4880129,20 083343,1155 WHITE BEAR AVE N,1155,WHITE BEAR,N,Vehicle/Abandoned,10/14/2020 0:00,151309,MARTINL,No,,,,, 
4860312,20 063519,1155 MARGARET ST ,1155,MARGARET,,Overhanging Vegetation (Sidewalk/Alley),8/7/2020 0:00,206601,OSORIO,No,,,,, 
4833549,20 036748,1155 BUSH AVE ,1155,BUSH,,Vehicle/Abandoned,5/22/2020 0:00,148892,OSORIO,No,,,,, 
4858832,20 062039,1154 RANDOLPH AVE ,1154,RANDOLPH,,Overhanging Vegetation (Sidewalk/Alley),8/4/2020 0:00,184682,OSORIO,No,,,,, 
4897768,20 100988,1154 GRAND AVE ,1154,GRAND,,Graffiti,12/21/2020 0:00,207014,ANDERSSA,No,No,No,No,, 
4840278,20 043484,1153 PORTLAND AVE ,1153,PORTLAND,,Overhanging Vegetation (Sidewalk/Alley),6/17/2020 0:00,163292,KEDROW,No,,,,, 
4862319,20 065526,1153 MARYLAND AVE E,1153,MARYLAND,E,Overhanging Vegetation (Sidewalk/Alley),8/14/2020 0:00,118750,HESSEDA,No,,,,, 
4831916,20 035115,1153 GALTIER ST ,1153,GALTIER,,Vacant Building Monitoring,5/18/2020 0:00,193629,HOFFMANJ,No,No,No,No,,No
4835896,20 039097,1152 WILSON AVE ,1152,WILSON,,Zoning,6/2/2020 0:00,151829,PARISIJU,No,No,No,No,, 
4862333,20 065540,1152 ORANGE AVE E,1152,ORANGE,E,Overhanging Vegetation (Sidewalk/Alley),8/14/2020 0:00,184007,HESSEDA,No,,,,, 
4825923,20 029114,1152 LANE PLACE ,1152,LANE,,Vehicle/Abandoned,4/27/2020 0:00,118318,YANGKAO,No,,,,, 
4829759,20 032957,1152 LANE PLACE ,1152,LANE,,Vehicle/Abandoned,5/11/2020 0:00,118318,YANGKAO,No,,,,, 
4892337,20 095556,1150 CENTRAL AVE W,1150,CENTRAL,W,Vacant Building Monitoring,11/30/2020 0:00,172314,HOFFMANJ,No,No,No,No,,No
4844959,20 048163,115 10TH ST E,115,10TH,E,License,7/1/2020 0:00,543438,PARISIJU,No,No,No,No,, 
4899453,20 102565,1149 CALIFORNIA AVE W,1149,CALIFORNIA,W,Parking,12/30/2020 0:00,104801,YANGKAO,No,No,No,No,, 
4860610,20 063817,1148 HAWTHORNE AVE E,1148,HAWTHORNE,E,Overhanging Vegetation (Sidewalk/Alley),8/10/2020 0:00,189765,HESSEDA,No,,,,, 
4885318,20 088536,1148 5TH ST E,1148,5TH,E,Vehicle/Abandoned,11/2/2020 0:00,182746,YANGKAO,No,,,,, 
4803489,20 006669,1147 NORTON ST ,1147,NORTON,,Vehicle/Abandoned,1/21/2020 0:00,177197,KOSKIKE,No,,,,, 
4896862,20 100082,1146 WILSON AVE ,1146,WILSON,,Vehicle/Abandoned,12/16/2020 0:00,153184,YANGKAO,No,,,,, 
4867085,20 070293,1146 WILSON AVE ,1146,WILSON,,Zoning,8/31/2020 0:00,153184,YANGKAO,No,No,No,No,, 
4830443,20 033641,1146 REANEY AVE ,1146,REANEY,,Vacant Building Monitoring,5/12/2020 0:00,181682,HOFFMANJ,No,No,No,No,,No
4823029,20 026220,1145 SNELLING AVE N,1145,SNELLING,N,Vacant Building Monitoring,4/14/2020 0:00,238559,YANNAREL,No,No,No,No,, 
4841605,20 044812,1145 HUDSON ROAD ,1145,HUDSON,,Water,6/22/2020 0:00,241531,KOSKIKE,No,No,No,Yes,, 
4860551,20 063758,1145 4TH ST E,1145,4TH,E,Vacant Building Monitoring,8/10/2020 0:00,153242,HOFFMANJ,No,No,No,No,,No
4826061,20 029258,1145 4TH ST E,1145,4TH,E,Interior,4/27/2020 0:00,153242,YANGKAO,No,No,No,No,, 
4864920,20 068127,1144 PLEASANT AVE ,1144,PLEASANT,,Parking,8/24/2020 0:00,109865,PARISIJU,No,No,No,No,, 
4817494,20 020680,1144 LANE PLACE ,1144,LANE,,Parking,3/18/2020 0:00,116087,YANGKAO,No,No,No,No,, 
4846464,20 049669,1144 LANE PLACE ,1144,LANE,,Parking,7/8/2020 0:00,116087,KOSKIKE,No,No,No,No,, 
4860606,20 063813,1144 HAWTHORNE AVE E,1144,HAWTHORNE,E,Overhanging Vegetation (Sidewalk/Alley),8/10/2020 0:00,189738,HESSEDA,No,,,,, 
4830436,20 033634,1144 5TH ST E,1144,5TH,E,Vehicle/Abandoned,5/12/2020 0:00,182775,KOSKIKE,No,,,,, 
4806162,20 009343,1143 WOODBRIDGE ST ,1143,WOODBRIDGE,,Vacant Building Addtl Info,1/30/2020 0:00,218549,KOSKIKE,No,No,No,No,, 
4880130,20 083344,1143 WHITE BEAR AVE N,1143,WHITE BEAR,N,Vehicle/Abandoned,10/14/2020 0:00,154020,MARTINL,No,,,,, 
4829887,20 033085,1143 NORTON ST ,1143,NORTON,,Vehicle/Abandoned,5/11/2020 0:00,177206,PARISIJU,No,,,,, 
4871126,20 074336,1143 MARION ST ,1143,MARION,,Vacant Building Monitoring,9/15/2020 0:00,102749,HOFFMANJ,No,No,No,No,,No
